label,x,y
Stroke 1,47,181
Stroke 1,48,265
Stroke 1,92,225
Stroke 1,187,221
Stroke 2,48,265
Stroke 2,20,374
Stroke 2,95,315
Stroke 2,180,312
Stroke 3,35,59
Stroke 3,47,181
Stroke 3,103,146
Stroke 3,181,145
Stroke 4,187,71
Stroke 4,200,189
Stroke 4,237,161
Stroke 4,335,157
Stroke 5,194,272
Stroke 5,168,381
Stroke 5,241,326
Stroke 5,321,330
Stroke 6,200,189
Stroke 6,194,272
Stroke 6,241,240
Stroke 6,339,240
Stroke 7,340,123
Stroke 7,353,252
Stroke 7,404,223
Stroke 7,512,225
Stroke 8,353,252
Stroke 8,322,353
Stroke 8,405,286
Stroke 8,512,285
