label,x,y
Stroke 1,41,5
Stroke 1,21,163
Stroke 1,101,90
Stroke 1,245,98
Stroke 2,40,206
Stroke 2,23,375
Stroke 2,105,308
Stroke 2,328,312
Stroke 3,373,27
Stroke 3,251,101
Stroke 3,319,113
Stroke 3,350,184
Stroke 4,331,208
Stroke 4,315,385
Stroke 4,404,317
Stroke 4,681,317
Stroke 5,418,200
Stroke 5,401,289
Stroke 5,454,243
Stroke 5,675,242
Stroke 6,406,15
Stroke 6,414,124
Stroke 6,456,95
Stroke 6,670,93
Stroke 7,414,124
Stroke 7,418,200
Stroke 7,457,165
Stroke 7,676,163
Stroke 8,623,4
Stroke 8,784,14
Stroke 8,697,85
Stroke 8,681,317
Stroke 9,849,29
Stroke 9,744,156
Stroke 9,820,153
Stroke 9,868,191
Stroke 10,847,200
Stroke 10,739,316
Stroke 10,829,315
Stroke 10,872,353
Stroke 11,866,0
Stroke 11,1035,5
Stroke 11,931,59
Stroke 11,926,123
Stroke 12,855,110
Stroke 12,1035,125
Stroke 12,932,179
Stroke 12,926,393
