label,x,y
Stroke 1,34,187
Stroke 1,16,323
Stroke 1,90,266
Stroke 1,520,266
Stroke 2,47,23
Stroke 2,33,183
Stroke 2,104,105
Stroke 2,516,111
Stroke 3,99,145
Stroke 3,176,157
Stroke 3,136,191
Stroke 3,137,360
Stroke 4,252,150
Stroke 4,176,157
Stroke 4,197,191
Stroke 4,196,360
Stroke 5,353,155
Stroke 5,425,170
Stroke 5,393,207
Stroke 5,393,361
Stroke 6,425,173
Stroke 6,489,209
Stroke 6,448,231
Stroke 6,450,361
Stroke 7,502,163
Stroke 7,425,170
Stroke 7,449,200
Stroke 7,450,361
Stroke 8,624,53
Stroke 8,606,182
Stroke 8,528,109
Stroke 8,335,109
Stroke 9,606,182
Stroke 9,610,331
Stroke 9,532,268
Stroke 9,347,285
