label,x,y
Stroke 1,34,162
Stroke 1,15,335
Stroke 1,88,274
Stroke 1,341,278
Stroke 2,48,21
Stroke 2,34,162
Stroke 2,101,104
Stroke 2,292,111
Stroke 3,318,97
Stroke 3,234,207
Stroke 3,312,190
Stroke 3,367,226
Stroke 4,342,34
Stroke 4,475,54
Stroke 4,401,105
Stroke 4,398,335
Stroke 5,343,273
Stroke 5,329,414
Stroke 5,403,356
Stroke 5,876,93
Stroke 6,482,3
Stroke 6,466,136
Stroke 6,543,83
Stroke 6,876,93
Stroke 7,656,170
Stroke 7,566,182
Stroke 7,608,211
Stroke 7,610,297
Stroke 8,574,103
Stroke 8,566,182
Stroke 8,611,152
Stroke 8,791,157
Stroke 9,574,257
Stroke 9,561,348
Stroke 9,612,311
Stroke 9,804,316
Stroke 10,662,240
Stroke 10,651,304
Stroke 10,687,275
Stroke 10,792,273
Stroke 11,656,170
Stroke 11,662,240
Stroke 11,691,219
Stroke 11,797,220
Stroke 12,764,111
Stroke 12,868,117
Stroke 12,807,153
Stroke 12,811,303
Stroke 13,842,35
Stroke 13,989,47
Stroke 13,906,105
Stroke 13,902,349
