label,x,y
Stroke 1,42,156
Stroke 1,15,265
Stroke 1,74,207
Stroke 1,182,214
Stroke 2,28,52
Stroke 2,42,156
Stroke 2,78,126
Stroke 2,177,133
Stroke 3,131,241
Stroke 3,112,375
Stroke 3,185,326
Stroke 3,457,322
Stroke 4,143,35
Stroke 4,273,48
Stroke 4,198,97
Stroke 4,195,312
Stroke 5,273,48
Stroke 5,423,62
Stroke 5,340,118
Stroke 5,336,182
Stroke 6,369,151
Stroke 6,273,245
Stroke 6,354,248
Stroke 6,413,305
Stroke 7,472,35
Stroke 7,606,47
Stroke 7,528,97
Stroke 7,523,328
