label,x,y
Stroke 1,29,221
Stroke 1,15,373
Stroke 1,92,309
Stroke 1,327,318
Stroke 2,60,4
Stroke 2,36,138
Stroke 2,116,76
Stroke 2,365,79
Stroke 3,117,195
Stroke 3,97,290
Stroke 3,155,239
Stroke 3,372,239
Stroke 4,112,99
Stroke 4,117,195
Stroke 4,159,160
Stroke 4,372,158
Stroke 5,322,17
Stroke 5,437,46
Stroke 5,389,90
Stroke 5,386,329
Stroke 6,328,259
Stroke 6,310,406
Stroke 6,398,347
Stroke 6,801,336
Stroke 7,559,28
Stroke 7,437,46
Stroke 7,477,91
Stroke 7,476,336
Stroke 8,563,69
Stroke 8,576,200
Stroke 8,624,155
Stroke 8,789,158
Stroke 9,576,200
Stroke 9,546,309
Stroke 9,624,248
Stroke 9,788,251
Stroke 10,749,15
Stroke 10,858,35
Stroke 10,801,86
Stroke 10,801,336
Stroke 11,978,23
Stroke 11,858,35
Stroke 11,889,89
Stroke 11,908,350
