label,x,y
Stroke 1,34,49
Stroke 1,47,194
Stroke 1,99,151
Stroke 1,289,150
Stroke 2,47,194
Stroke 2,15,322
Stroke 2,99,250
Stroke 2,289,252
Stroke 3,285,234
Stroke 3,269,406
Stroke 3,355,338
Stroke 3,634,343
Stroke 4,301,7
Stroke 4,288,169
Stroke 4,366,96
Stroke 4,633,101
Stroke 5,390,126
Stroke 5,475,145
Stroke 5,437,175
Stroke 5,435,327
Stroke 6,475,145
Stroke 6,533,149
Stroke 6,502,179
Stroke 6,500,328
Stroke 7,628,137
Stroke 7,533,149
Stroke 7,561,180
Stroke 7,556,327
Stroke 8,584,9
Stroke 8,755,21
Stroke 8,660,95
Stroke 8,655,381
