label,x,y
Stroke 1,80,222
Stroke 1,15,282
Stroke 1,82,275
Stroke 1,125,310
Stroke 2,126,163
Stroke 2,80,222
Stroke 2,126,233
Stroke 2,175,273
Stroke 3,151,48
Stroke 3,81,144
Stroke 3,148,152
Stroke 3,220,211
Stroke 4,247,200
Stroke 4,114,341
Stroke 4,207,331
Stroke 4,267,379
Stroke 5,342,35
Stroke 5,222,161
Stroke 5,308,159
Stroke 5,353,196
Stroke 6,382,200
Stroke 6,267,321
Stroke 6,349,320
Stroke 6,401,357
Stroke 7,459,35
Stroke 7,344,161
Stroke 7,427,156
Stroke 7,476,196
Stroke 8,499,194
Stroke 8,389,314
Stroke 8,470,311
Stroke 8,524,349
