label,x,y
Stroke 1,17,55
Stroke 1,155,71
Stroke 1,76,115
Stroke 1,72,272
Stroke 2,112,246
Stroke 2,16,346
Stroke 2,89,339
Stroke 2,132,373
Stroke 3,187,0
Stroke 3,124,68
Stroke 3,175,57
Stroke 3,213,81
Stroke 4,215,35
Stroke 4,203,163
Stroke 4,279,112
Stroke 4,507,117
Stroke 5,260,145
Stroke 5,248,264
Stroke 5,309,216
Stroke 5,508,221
Stroke 6,374,239
Stroke 6,361,373
Stroke 6,433,318
Stroke 6,673,323
Stroke 7,464,28
Stroke 7,578,52
Stroke 7,521,92
Stroke 7,525,316
Stroke 8,692,41
Stroke 8,578,52
Stroke 8,608,95
Stroke 8,609,315
