label,x,y
Stroke 1,28,195
Stroke 1,14,337
Stroke 1,89,278
Stroke 1,324,285
Stroke 2,49,3
Stroke 2,28,138
Stroke 2,104,76
Stroke 2,354,84
Stroke 3,107,182
Stroke 3,98,266
Stroke 3,140,230
Stroke 3,329,230
Stroke 4,104,99
Stroke 4,107,182
Stroke 4,143,158
Stroke 4,329,159
Stroke 5,426,17
Stroke 5,334,117
Stroke 5,398,114
Stroke 5,434,143
Stroke 6,312,245
Stroke 6,369,380
Stroke 6,404,288
Stroke 6,605,176
Stroke 7,439,157
Stroke 7,382,208
Stroke 7,443,206
Stroke 7,483,235
Stroke 8,508,67
Stroke 8,439,157
Stroke 8,476,168
Stroke 8,524,203
