label,x,y
Stroke 1,118,202
Stroke 1,15,318
Stroke 1,89,308
Stroke 1,132,349
Stroke 2,122,47
Stroke 2,21,164
Stroke 2,94,155
Stroke 2,139,195
Stroke 3,219,199
Stroke 3,118,314
Stroke 3,187,307
Stroke 3,233,348
Stroke 4,222,52
Stroke 4,126,161
Stroke 4,198,157
Stroke 4,246,200
Stroke 5,264,8
Stroke 5,250,143
Stroke 5,320,83
Stroke 5,552,106
Stroke 6,267,174
Stroke 6,253,315
Stroke 6,325,254
Stroke 6,540,260
Stroke 7,367,112
Stroke 7,475,124
Stroke 7,413,170
Stroke 7,412,368
Stroke 8,637,2
Stroke 8,507,4
Stroke 8,557,48
Stroke 8,552,106
Stroke 9,503,96
Stroke 9,642,110
Stroke 9,560,159
Stroke 9,554,374
