label,x,y
Stroke 1,34,167
Stroke 1,15,341
Stroke 1,87,279
Stroke 1,324,285
Stroke 2,47,27
Stroke 2,34,167
Stroke 2,101,108
Stroke 2,291,116
Stroke 3,318,104
Stroke 3,234,214
Stroke 3,312,197
Stroke 3,362,228
Stroke 4,343,40
Stroke 4,476,60
Stroke 4,402,112
Stroke 4,399,343
Stroke 5,343,277
Stroke 5,329,424
Stroke 5,404,365
Stroke 5,721,349
Stroke 6,482,9
Stroke 6,465,145
Stroke 6,542,91
Stroke 6,875,100
Stroke 7,510,175
Stroke 7,496,299
Stroke 7,568,250
Stroke 7,817,257
Stroke 8,566,116
Stroke 8,643,131
Stroke 8,606,162
Stroke 8,604,343
Stroke 9,643,131
Stroke 9,695,135
Stroke 9,667,162
Stroke 9,667,348
Stroke 10,752,135
Stroke 10,695,135
Stroke 10,719,165
Stroke 10,721,349
Stroke 11,836,123
Stroke 11,752,135
Stroke 11,776,164
Stroke 11,777,349
Stroke 12,842,40
Stroke 12,989,53
Stroke 12,905,112
Stroke 12,900,361
