label,x,y
Stroke 1,31,212
Stroke 1,14,382
Stroke 1,103,314
Stroke 1,383,318
Stroke 2,47,4
Stroke 2,22,142
Stroke 2,109,69
Stroke 2,381,73
Stroke 3,99,144
Stroke 3,189,165
Stroke 3,149,195
Stroke 3,148,380
Stroke 4,189,165
Stroke 4,253,168
Stroke 4,217,200
Stroke 4,216,381
Stroke 5,341,157
Stroke 5,253,168
Stroke 5,275,203
Stroke 5,274,381
Stroke 6,490,2
Stroke 6,343,4
Stroke 6,399,52
Stroke 6,396,111
Stroke 7,337,100
Stroke 7,490,111
Stroke 7,401,163
Stroke 7,399,374
