label,x,y
Stroke 1,123,98
Stroke 1,16,215
Stroke 1,88,209
Stroke 1,143,252
Stroke 2,105,10
Stroke 2,265,22
Stroke 2,171,88
Stroke 2,169,375
Stroke 3,201,79
Stroke 3,187,239
Stroke 3,263,174
Stroke 3,533,181
Stroke 4,462,207
Stroke 4,443,373
Stroke 4,524,306
Stroke 4,787,310
Stroke 5,469,6
Stroke 5,445,148
Stroke 5,526,80
Stroke 5,781,83
Stroke 6,609,100
Stroke 6,518,105
Stroke 6,551,144
Stroke 6,547,290
Stroke 7,565,142
Stroke 7,559,256
Stroke 7,611,214
Stroke 7,790,214
Stroke 8,643,100
Stroke 8,744,101
Stroke 8,686,143
Stroke 8,681,300
Stroke 9,739,6
Stroke 9,897,8
Stroke 9,805,74
Stroke 9,797,344
