label,x,y
Stroke 1,27,162
Stroke 1,15,292
Stroke 1,85,238
Stroke 1,299,246
Stroke 2,36,4
Stroke 2,21,125
Stroke 2,91,70
Stroke 2,312,73
Stroke 3,81,273
Stroke 3,67,394
Stroke 3,134,343
Stroke 3,305,350
Stroke 4,94,91
Stroke 4,86,206
Stroke 4,140,161
Stroke 4,317,165
Stroke 5,269,193
Stroke 5,343,208
Stroke 5,312,239
Stroke 5,312,279
Stroke 6,273,277
Stroke 6,390,287
Stroke 6,324,327
Stroke 6,320,382
Stroke 7,280,14
Stroke 7,357,28
Stroke 7,326,56
Stroke 7,324,104
Stroke 8,287,99
Stroke 8,395,117
Stroke 8,338,155
Stroke 8,331,203
Stroke 9,415,200
Stroke 9,343,208
Stroke 9,355,240
Stroke 9,352,284
Stroke 10,426,21
Stroke 10,357,28
Stroke 10,366,55
Stroke 10,324,104
