label,x,y
Stroke 1,29,53
Stroke 1,13,215
Stroke 1,83,147
Stroke 1,314,155
Stroke 2,34,260
Stroke 2,20,420
Stroke 2,94,357
Stroke 2,323,360
Stroke 3,105,246
Stroke 3,93,334
Stroke 3,140,290
Stroke 3,317,291
Stroke 4,105,169
Stroke 4,105,246
Stroke 4,142,216
Stroke 4,318,219
Stroke 5,270,15
Stroke 5,410,28
Stroke 5,332,88
Stroke 5,327,356
Stroke 6,341,251
Stroke 6,326,411
Stroke 6,395,346
Stroke 6,641,373
Stroke 7,416,252
Stroke 7,410,329
Stroke 7,448,297
Stroke 7,628,299
Stroke 8,406,169
Stroke 8,416,252
Stroke 8,452,224
Stroke 8,628,228
Stroke 9,410,28
Stroke 9,406,169
Stroke 9,462,116
Stroke 9,621,119
Stroke 10,583,28
Stroke 10,724,40
Stroke 10,640,108
Stroke 10,641,373
