label,x,y
Stroke 1,34,60
Stroke 1,17,226
Stroke 1,92,160
Stroke 1,194,162
Stroke 2,162,196
Stroke 2,143,367
Stroke 2,232,295
Stroke 2,508,299
Stroke 3,169,0
Stroke 3,156,118
Stroke 3,234,51
Stroke 3,508,61
Stroke 4,476,3
Stroke 4,610,3
Stroke 4,532,66
Stroke 4,508,299
Stroke 5,637,35
Stroke 5,564,139
Stroke 5,622,134
Stroke 5,662,166
Stroke 6,637,168
Stroke 6,559,251
Stroke 6,622,248
Stroke 6,661,279
Stroke 7,637,35
Stroke 7,778,48
Stroke 7,697,108
Stroke 7,698,354
Stroke 8,752,1
Stroke 8,923,7
Stroke 8,825,59
Stroke 8,823,354
