label,x,y
Stroke 1,34,158
Stroke 1,15,331
Stroke 1,89,271
Stroke 1,343,273
Stroke 2,48,17
Stroke 2,34,158
Stroke 2,102,102
Stroke 2,348,103
Stroke 3,322,92
Stroke 3,233,206
Stroke 3,314,188
Stroke 3,363,220
Stroke 4,342,266
Stroke 4,331,407
Stroke 4,399,353
Stroke 4,722,349
Stroke 5,338,29
Stroke 5,477,48
Stroke 5,400,102
Stroke 5,398,331
Stroke 6,477,48
Stroke 6,464,195
Stroke 6,536,142
Stroke 6,632,149
Stroke 7,599,90
Stroke 7,690,112
Stroke 7,647,149
Stroke 7,650,348
Stroke 8,789,100
Stroke 8,676,143
Stroke 8,721,144
Stroke 8,719,161
Stroke 9,676,143
Stroke 9,772,163
Stroke 9,722,193
Stroke 9,722,349
Stroke 10,843,36
Stroke 10,988,45
Stroke 10,905,103
Stroke 10,901,354
