label,x,y
Stroke 1,29,212
Stroke 1,15,360
Stroke 1,86,299
Stroke 1,337,303
Stroke 2,34,45
Stroke 2,29,212
Stroke 2,87,129
Stroke 2,337,138
Stroke 3,312,173
Stroke 3,232,257
Stroke 3,300,251
Stroke 3,337,303
Stroke 4,339,296
Stroke 4,329,431
Stroke 4,405,370
Stroke 4,894,272
Stroke 5,355,7
Stroke 5,351,137
Stroke 5,416,91
Stroke 5,868,93
Stroke 6,394,123
Stroke 6,401,219
Stroke 6,439,187
Stroke 6,618,188
Stroke 7,401,219
Stroke 7,382,302
Stroke 7,440,256
Stroke 7,607,257
Stroke 8,617,258
Stroke 8,566,310
Stroke 8,612,311
Stroke 8,642,335
Stroke 9,644,232
Stroke 9,603,280
Stroke 9,638,281
Stroke 9,666,306
Stroke 10,658,139
Stroke 10,591,214
Stroke 10,663,219
Stroke 10,709,253
Stroke 11,701,282
Stroke 11,645,336
Stroke 11,692,331
Stroke 11,726,358
Stroke 12,743,233
Stroke 12,721,316
Stroke 12,775,275
Stroke 12,894,272
Stroke 13,729,144
Stroke 13,743,233
Stroke 13,776,208
Stroke 13,890,208
Stroke 14,842,48
Stroke 14,989,59
Stroke 14,906,123
Stroke 14,907,367
