label,x,y
Stroke 1,29,40
Stroke 1,46,169
Stroke 1,89,129
Stroke 1,355,136
Stroke 2,46,169
Stroke 2,15,285
Stroke 2,91,224
Stroke 2,336,221
Stroke 3,361,214
Stroke 3,298,270
Stroke 3,362,271
Stroke 3,404,298
Stroke 4,416,138
Stroke 4,361,214
Stroke 4,401,230
Stroke 4,443,260
Stroke 5,440,9
Stroke 5,330,111
Stroke 5,427,111
Stroke 5,503,194
Stroke 6,503,204
Stroke 6,413,304
Stroke 6,477,296
Stroke 6,528,337
Stroke 7,522,46
Stroke 7,539,169
Stroke 7,582,134
Stroke 7,834,131
Stroke 8,539,169
Stroke 8,507,289
Stroke 8,585,228
Stroke 8,835,222
Stroke 9,790,40
Stroke 9,892,60
Stroke 9,851,103
Stroke 9,847,182
Stroke 10,804,175
Stroke 10,962,188
Stroke 10,868,244
Stroke 10,862,343
Stroke 11,986,53
Stroke 11,892,60
Stroke 11,907,105
Stroke 11,899,187
