label,x,y
Stroke 1,29,56
Stroke 1,17,220
Stroke 1,93,154
Stroke 1,201,158
Stroke 2,307,84
Stroke 2,207,161
Stroke 2,254,176
Stroke 2,297,221
Stroke 3,224,195
Stroke 3,206,348
Stroke 3,288,286
Stroke 3,540,290
Stroke 4,233,0
Stroke 4,201,123
Stroke 4,291,54
Stroke 4,540,66
Stroke 5,496,3
Stroke 5,622,21
Stroke 5,561,66
Stroke 5,540,290
Stroke 6,596,228
Stroke 6,494,342
Stroke 6,563,332
Stroke 6,614,376
Stroke 7,744,7
Stroke 7,622,21
Stroke 7,656,68
Stroke 7,655,262
Stroke 8,691,228
Stroke 8,591,342
Stroke 8,664,344
Stroke 8,712,375
