label,x,y
Stroke 1,92,310
Stroke 1,41,355
Stroke 1,92,349
Stroke 1,135,382
Stroke 2,37,117
Stroke 2,21,298
Stroke 2,105,225
Stroke 2,640,238
Stroke 3,137,241
Stroke 3,92,310
Stroke 3,127,312
Stroke 3,166,348
Stroke 4,213,4
Stroke 4,136,55
Stroke 4,203,52
Stroke 4,243,85
Stroke 5,213,4
Stroke 5,335,35
Stroke 5,281,88
Stroke 5,278,360
Stroke 6,335,35
Stroke 6,410,42
Stroke 6,365,88
Stroke 6,368,366
Stroke 7,531,27
Stroke 7,410,42
Stroke 7,442,92
Stroke 7,437,319
Stroke 8,469,292
Stroke 8,378,392
Stroke 8,448,389
Stroke 8,489,425
Stroke 9,589,5
Stroke 9,744,8
Stroke 9,655,76
Stroke 9,654,400
