label,x,y
Stroke 1,48,182
Stroke 1,48,264
Stroke 1,90,224
Stroke 1,188,221
Stroke 2,48,264
Stroke 2,21,361
Stroke 2,93,309
Stroke 2,180,310
Stroke 3,35,66
Stroke 3,48,182
Stroke 3,100,151
Stroke 3,186,151
Stroke 4,186,75
Stroke 4,201,194
Stroke 4,239,164
Stroke 4,340,169
Stroke 5,200,271
Stroke 5,168,374
Stroke 5,240,320
Stroke 5,341,323
Stroke 6,201,194
Stroke 6,200,271
Stroke 6,242,238
Stroke 6,341,240
Stroke 7,340,68
Stroke 7,323,214
Stroke 7,400,154
Stroke 7,500,162
