label,x,y
Stroke 1,29,111
Stroke 1,16,265
Stroke 1,89,201
Stroke 1,347,207
Stroke 2,308,222
Stroke 2,208,329
Stroke 2,280,327
Stroke 2,331,362
Stroke 3,327,53
Stroke 3,225,161
Stroke 3,296,154
Stroke 3,347,207
Stroke 4,309,277
Stroke 4,360,430
Stroke 4,397,336
Stroke 4,642,233
Stroke 5,393,8
Stroke 5,316,131
Stroke 5,412,109
Stroke 5,633,233
Stroke 6,443,151
Stroke 6,379,213
Stroke 6,431,211
Stroke 6,449,229
Stroke 7,450,232
Stroke 7,417,260
Stroke 7,453,260
Stroke 7,487,287
Stroke 8,488,181
Stroke 8,447,238
Stroke 8,477,234
Stroke 8,487,287
