label,x,y
Stroke 1,21,187
Stroke 1,17,380
Stroke 1,87,313
Stroke 1,320,317
Stroke 2,35,29
Stroke 2,21,187
Stroke 2,94,125
Stroke 2,323,124
Stroke 3,110,220
Stroke 3,97,298
Stroke 3,139,260
Stroke 3,288,257
Stroke 4,105,143
Stroke 4,110,220
Stroke 4,145,193
Stroke 4,288,195
Stroke 5,291,149
Stroke 5,277,296
Stroke 5,352,242
Stroke 5,537,240
Stroke 6,324,272
Stroke 6,303,412
Stroke 6,366,346
Stroke 6,603,355
Stroke 7,328,34
Stroke 7,322,170
Stroke 7,382,118
Stroke 7,609,122
Stroke 8,646,173
Stroke 8,617,303
Stroke 8,545,239
Stroke 8,321,229
