label,x,y
Stroke 1,42,195
Stroke 1,15,304
Stroke 1,85,243
Stroke 1,317,244
Stroke 2,29,68
Stroke 2,42,195
Stroke 2,87,154
Stroke 2,336,155
Stroke 3,315,272
Stroke 3,259,316
Stroke 3,318,318
Stroke 3,354,342
Stroke 4,362,208
Stroke 4,315,272
Stroke 4,353,280
Stroke 4,389,309
Stroke 5,389,98
Stroke 5,298,201
Stroke 5,380,191
Stroke 5,445,244
Stroke 6,449,256
Stroke 6,362,348
Stroke 6,421,333
Stroke 6,474,379
Stroke 7,470,87
Stroke 7,484,207
Stroke 7,529,173
Stroke 7,771,175
Stroke 8,484,207
Stroke 8,457,322
Stroke 8,529,263
Stroke 8,777,266
Stroke 9,726,22
Stroke 9,879,34
Stroke 9,785,95
Stroke 9,789,356
