label,x,y
Stroke 1,27,231
Stroke 1,14,380
Stroke 1,81,316
Stroke 1,297,327
Stroke 2,46,23
Stroke 2,30,174
Stroke 2,99,112
Stroke 2,310,113
Stroke 3,124,213
Stroke 3,104,303
Stroke 3,158,255
Stroke 3,335,257
Stroke 4,122,130
Stroke 4,124,213
Stroke 4,160,181
Stroke 4,328,181
Stroke 5,405,129
Stroke 5,302,155
Stroke 5,349,174
Stroke 5,349,341
Stroke 6,297,272
Stroke 6,284,419
Stroke 6,352,363
Stroke 6,583,373
Stroke 7,316,8
Stroke 7,316,127
Stroke 7,368,91
Stroke 7,564,99
Stroke 8,392,162
Stroke 8,384,308
Stroke 8,437,249
Stroke 8,481,252
Stroke 9,485,164
Stroke 9,476,304
Stroke 9,529,246
Stroke 9,703,247
Stroke 10,520,10
Stroke 10,672,22
Stroke 10,586,94
Stroke 10,583,373
