label,x,y
Stroke 1,144,91
Stroke 1,16,233
Stroke 1,96,227
Stroke 1,150,270
Stroke 2,92,7
Stroke 2,265,9
Stroke 2,162,85
Stroke 2,161,367
Stroke 3,180,106
Stroke 3,175,259
Stroke 3,237,203
Stroke 3,302,207
Stroke 4,310,107
Stroke 4,293,260
Stroke 4,365,196
Stroke 4,621,210
Stroke 5,369,5
Stroke 5,497,23
Stroke 5,440,75
Stroke 5,438,368
Stroke 6,626,15
Stroke 6,497,23
Stroke 6,537,79
Stroke 6,537,367
Stroke 7,681,92
Stroke 7,566,235
Stroke 7,645,228
Stroke 7,691,267
Stroke 8,626,15
Stroke 8,804,15
Stroke 8,706,91
Stroke 8,702,375
