label,x,y
Stroke 1,109,156
Stroke 1,14,254
Stroke 1,81,247
Stroke 1,126,283
Stroke 2,137,27
Stroke 2,39,129
Stroke 2,105,122
Stroke 2,150,159
Stroke 3,215,149
Stroke 3,124,249
Stroke 3,187,243
Stroke 3,229,280
Stroke 4,227,24
Stroke 4,137,118
Stroke 4,202,109
Stroke 4,247,147
Stroke 5,309,111
Stroke 5,222,202
Stroke 5,291,200
Stroke 5,329,231
Stroke 6,340,0
Stroke 6,403,8
Stroke 6,376,31
Stroke 6,374,93
Stroke 7,321,78
Stroke 7,464,92
Stroke 7,379,144
Stroke 7,369,374
Stroke 8,471,124
Stroke 8,458,247
Stroke 8,527,194
Stroke 8,724,200
Stroke 9,572,1
Stroke 9,495,73
Stroke 9,568,68
Stroke 9,724,200
