label,x,y
Stroke 1,29,175
Stroke 1,15,321
Stroke 1,89,257
Stroke 1,311,259
Stroke 2,42,27
Stroke 2,29,175
Stroke 2,98,112
Stroke 2,272,119
Stroke 3,291,113
Stroke 3,194,202
Stroke 3,263,205
Stroke 3,311,259
Stroke 4,318,227
Stroke 4,308,380
Stroke 4,377,319
Stroke 4,663,311
Stroke 5,323,4
Stroke 5,291,113
Stroke 5,377,65
Stroke 5,809,67
Stroke 6,422,137
Stroke 6,412,258
Stroke 6,473,212
Stroke 6,700,215
Stroke 7,446,81
Stroke 7,528,100
Stroke 7,493,126
Stroke 7,490,312
Stroke 8,528,100
Stroke 8,584,104
Stroke 8,553,132
Stroke 8,554,315
Stroke 9,638,104
Stroke 9,584,104
Stroke 9,607,137
Stroke 9,606,312
Stroke 10,727,91
Stroke 10,638,104
Stroke 10,663,135
Stroke 10,663,311
