label,x,y
Stroke 1,60,196
Stroke 1,15,329
Stroke 1,97,290
Stroke 1,316,350
Stroke 2,40,23
Stroke 2,64,161
Stroke 2,118,86
Stroke 2,327,24
Stroke 3,125,113
Stroke 3,116,192
Stroke 3,154,159
Stroke 3,250,163
Stroke 4,189,186
Stroke 4,170,267
Stroke 4,215,235
Stroke 4,263,239
Stroke 5,237,93
Stroke 5,289,124
Stroke 5,267,141
Stroke 5,263,303
Stroke 6,285,240
Stroke 6,329,368
Stroke 6,368,295
Stroke 6,584,201
Stroke 7,354,4
Stroke 7,289,124
Stroke 7,374,103
Stroke 7,584,201
