label,x,y
Stroke 1,85,214
Stroke 1,22,284
Stroke 1,85,278
Stroke 1,129,316
Stroke 2,125,169
Stroke 2,85,214
Stroke 2,132,231
Stroke 2,176,267
Stroke 3,169,124
Stroke 3,125,169
Stroke 3,167,181
Stroke 3,217,221
Stroke 4,234,36
Stroke 4,169,124
Stroke 4,212,134
Stroke 4,255,178
Stroke 5,232,214
Stroke 5,219,367
Stroke 5,292,306
Stroke 5,524,312
Stroke 6,402,84
Stroke 6,305,183
Stroke 6,382,178
Stroke 6,524,312
Stroke 7,631,246
Stroke 7,576,309
Stroke 7,625,309
Stroke 7,676,344
Stroke 8,671,201
Stroke 8,631,246
Stroke 8,677,259
Stroke 8,722,298
Stroke 9,715,150
Stroke 9,671,201
Stroke 9,714,214
Stroke 9,760,255
Stroke 10,786,60
Stroke 10,715,150
Stroke 10,756,164
Stroke 10,800,207
