label,x,y
Stroke 1,124,8
Stroke 1,15,118
Stroke 1,96,110
Stroke 1,144,152
Stroke 2,138,168
Stroke 2,22,290
Stroke 2,103,279
Stroke 2,151,323
Stroke 3,252,163
Stroke 3,137,279
Stroke 3,212,271
Stroke 3,267,316
Stroke 4,244,8
Stroke 4,139,118
Stroke 4,216,114
Stroke 4,261,151
Stroke 5,297,197
Stroke 5,278,366
Stroke 5,354,299
Stroke 5,615,305
Stroke 6,298,3
Stroke 6,272,124
Stroke 6,355,63
Stroke 6,610,61
Stroke 7,385,176
Stroke 7,367,278
Stroke 7,417,230
Stroke 7,617,232
Stroke 8,373,81
Stroke 8,385,176
Stroke 8,420,153
Stroke 8,615,155
Stroke 9,577,5
Stroke 9,732,8
Stroke 9,635,65
Stroke 9,630,368
