label,x,y
Stroke 1,32,202
Stroke 1,15,342
Stroke 1,86,281
Stroke 1,343,286
Stroke 2,47,28
Stroke 2,34,169
Stroke 2,100,110
Stroke 2,347,116
Stroke 3,316,107
Stroke 3,233,214
Stroke 3,313,199
Stroke 3,362,228
Stroke 4,342,42
Stroke 4,475,61
Stroke 4,402,110
Stroke 4,398,341
Stroke 5,343,278
Stroke 5,328,424
Stroke 5,409,364
Stroke 5,881,103
Stroke 6,469,256
Stroke 6,414,287
Stroke 6,457,296
Stroke 6,479,330
Stroke 7,495,167
Stroke 7,431,193
Stroke 7,470,205
Stroke 7,491,239
Stroke 8,550,236
Stroke 8,477,290
Stroke 8,520,300
Stroke 8,541,332
Stroke 9,580,153
Stroke 9,490,196
Stroke 9,537,212
Stroke 9,557,240
Stroke 10,482,9
Stroke 10,464,145
Stroke 10,543,93
Stroke 10,881,103
Stroke 11,580,153
Stroke 11,597,240
Stroke 11,626,215
Stroke 11,709,220
Stroke 12,597,240
Stroke 12,579,310
Stroke 12,628,271
Stroke 12,709,273
Stroke 13,686,130
Stroke 13,772,139
Stroke 13,724,179
Stroke 13,722,330
Stroke 14,810,130
Stroke 14,746,206
Stroke 14,785,220
Stroke 14,802,248
Stroke 15,824,252
Stroke 15,747,290
Stroke 15,796,302
Stroke 15,822,337
Stroke 16,810,130
Stroke 16,882,144
Stroke 16,849,173
Stroke 16,822,337
Stroke 17,843,42
Stroke 17,989,54
Stroke 17,910,112
Stroke 17,903,348
