label,x,y
Stroke 1,48,182
Stroke 1,15,304
Stroke 1,93,234
Stroke 1,168,232
Stroke 2,34,49
Stroke 2,48,182
Stroke 2,98,139
Stroke 2,175,139
Stroke 3,175,54
Stroke 3,182,194
Stroke 3,222,150
Stroke 3,296,150
Stroke 4,182,194
Stroke 4,160,309
Stroke 4,224,244
Stroke 4,291,250
Stroke 5,295,54
Stroke 5,302,188
Stroke 5,346,152
Stroke 5,444,150
Stroke 6,302,188
Stroke 6,282,309
Stroke 6,350,245
Stroke 6,501,241
Stroke 7,448,66
Stroke 7,431,213
Stroke 7,495,152
Stroke 7,570,157
