label,x,y
Stroke 1,33,7
Stroke 1,14,163
Stroke 1,93,94
Stroke 1,220,100
Stroke 2,40,201
Stroke 2,23,361
Stroke 2,103,298
Stroke 2,316,299
Stroke 3,306,34
Stroke 3,310,163
Stroke 3,229,104
Stroke 3,88,93
Stroke 4,299,208
Stroke 4,324,368
Stroke 4,388,288
Stroke 4,643,231
Stroke 5,348,14
Stroke 5,468,25
Stroke 5,399,74
Stroke 5,394,272
Stroke 6,560,7
Stroke 6,468,25
Stroke 6,527,77
Stroke 6,643,231
Stroke 7,656,7
Stroke 7,638,149
Stroke 7,728,86
Stroke 7,969,88
Stroke 8,727,271
Stroke 8,700,366
Stroke 8,762,313
Stroke 8,981,316
Stroke 9,727,201
Stroke 9,727,271
Stroke 9,766,242
Stroke 9,982,240
Stroke 10,724,112
Stroke 10,727,201
Stroke 10,769,177
Stroke 10,874,177
Stroke 11,925,119
Stroke 11,961,203
Stroke 11,884,178
Stroke 11,784,182
Stroke 12,931,27
Stroke 12,1085,36
Stroke 12,999,105
Stroke 12,995,375
