label,x,y
Stroke 1,34,162
Stroke 1,15,335
Stroke 1,89,275
Stroke 1,339,278
Stroke 2,48,21
Stroke 2,34,162
Stroke 2,101,104
Stroke 2,292,111
Stroke 3,318,97
Stroke 3,234,208
Stroke 3,314,191
Stroke 3,363,222
Stroke 4,343,35
Stroke 4,475,53
Stroke 4,401,106
Stroke 4,395,336
Stroke 5,343,272
Stroke 5,330,413
Stroke 5,402,356
Stroke 5,665,336
Stroke 6,483,5
Stroke 6,469,137
Stroke 6,541,84
Stroke 6,876,94
Stroke 7,611,113
Stroke 7,681,135
Stroke 7,654,161
Stroke 7,655,220
Stroke 8,623,219
Stroke 8,735,231
Stroke 8,672,273
Stroke 8,665,336
Stroke 9,757,123
Stroke 9,681,135
Stroke 9,697,159
Stroke 9,695,225
Stroke 10,843,34
Stroke 10,989,47
Stroke 10,908,105
Stroke 10,906,349
