label,x,y
Stroke 1,36,221
Stroke 1,20,373
Stroke 1,99,306
Stroke 1,333,309
Stroke 2,47,1
Stroke 2,23,119
Stroke 2,103,54
Stroke 2,335,56
Stroke 3,105,176
Stroke 3,86,267
Stroke 3,143,220
Stroke 3,333,222
Stroke 4,97,80
Stroke 4,105,176
Stroke 4,143,147
Stroke 4,321,150
Stroke 5,346,5
Stroke 5,321,124
Stroke 5,395,57
Stroke 5,628,68
Stroke 6,352,202
Stroke 6,316,375
Stroke 6,397,316
Stroke 6,628,321
Stroke 7,436,135
Stroke 7,352,202
Stroke 7,409,211
Stroke 7,438,245
Stroke 8,491,155
Stroke 8,430,199
Stroke 8,480,203
Stroke 8,512,239
Stroke 9,580,129
Stroke 9,501,188
Stroke 9,562,197
Stroke 9,588,228
Stroke 10,736,3
Stroke 10,591,4
Stroke 10,647,55
Stroke 10,646,111
Stroke 11,587,100
Stroke 11,736,111
Stroke 11,650,162
Stroke 11,641,373
