label,x,y
Stroke 1,48,195
Stroke 1,16,341
Stroke 1,94,267
Stroke 1,339,268
Stroke 2,34,71
Stroke 2,48,195
Stroke 2,97,166
Stroke 2,331,168
Stroke 3,309,266
Stroke 3,289,406
Stroke 3,363,348
Stroke 3,786,350
Stroke 4,321,21
Stroke 4,311,157
Stroke 4,378,106
Stroke 4,783,116
Stroke 5,344,127
Stroke 5,469,132
Stroke 5,390,173
Stroke 5,391,336
Stroke 6,512,168
Stroke 6,412,276
Stroke 6,492,273
Stroke 6,539,310
Stroke 7,632,175
Stroke 7,531,280
Stroke 7,599,283
Stroke 7,641,312
Stroke 8,742,176
Stroke 8,648,282
Stroke 8,723,280
Stroke 8,765,317
Stroke 9,732,11
Stroke 9,908,22
Stroke 9,807,99
Stroke 9,807,392
