label,x,y
Stroke 1,34,112
Stroke 1,21,272
Stroke 1,94,210
Stroke 1,296,208
Stroke 2,220,54
Stroke 2,117,162
Stroke 2,191,153
Stroke 2,241,200
Stroke 3,251,72
Stroke 3,369,93
Stroke 3,313,138
Stroke 3,310,375
Stroke 4,387,3
Stroke 4,414,9
Stroke 4,400,29
Stroke 4,398,84
Stroke 5,369,93
Stroke 5,477,94
Stroke 5,400,132
Stroke 5,400,380
Stroke 6,484,168
Stroke 6,408,214
Stroke 6,481,220
Stroke 6,527,257
Stroke 7,414,265
Stroke 7,516,393
Stroke 7,522,291
Stroke 7,701,96
Stroke 8,529,119
Stroke 8,484,168
Stroke 8,532,175
Stroke 8,574,219
Stroke 9,577,81
Stroke 9,529,119
Stroke 9,572,136
Stroke 9,616,174
Stroke 10,635,3
Stroke 10,597,53
Stroke 10,618,36
Stroke 10,627,131
