label,x,y
Stroke 1,47,188
Stroke 1,15,309
Stroke 1,90,242
Stroke 1,192,240
Stroke 2,29,62
Stroke 2,47,188
Stroke 2,92,151
Stroke 2,196,151
Stroke 3,207,194
Stroke 3,175,310
Stroke 3,251,245
Stroke 3,322,246
Stroke 4,193,66
Stroke 4,207,194
Stroke 4,251,154
Stroke 4,333,156
Stroke 5,329,72
Stroke 5,335,201
Stroke 5,378,163
Stroke 5,449,163
Stroke 6,335,201
Stroke 6,315,317
Stroke 6,379,255
Stroke 6,444,259
Stroke 7,448,68
Stroke 7,456,201
Stroke 7,498,163
Stroke 7,594,163
Stroke 8,456,201
Stroke 8,435,316
Stroke 8,502,256
Stroke 8,648,253
Stroke 9,597,80
Stroke 9,582,225
Stroke 9,642,166
Stroke 9,717,170
