label,x,y
Stroke 1,33,259
Stroke 1,15,405
Stroke 1,85,344
Stroke 1,336,349
Stroke 2,35,7
Stroke 2,22,157
Stroke 2,93,96
Stroke 2,312,98
Stroke 3,91,214
Stroke 3,72,308
Stroke 3,127,263
Stroke 3,322,260
Stroke 4,85,118
Stroke 4,91,214
Stroke 4,127,183
Stroke 4,323,183
Stroke 5,278,40
Stroke 5,381,66
Stroke 5,337,108
Stroke 5,336,349
Stroke 6,283,279
Stroke 6,266,431
Stroke 6,355,369
Stroke 6,946,368
Stroke 7,491,53
Stroke 7,381,66
Stroke 7,416,111
Stroke 7,417,360
Stroke 8,478,98
Stroke 8,485,220
Stroke 8,531,186
Stroke 8,651,187
Stroke 9,485,220
Stroke 9,466,335
Stroke 9,533,277
Stroke 9,852,278
Stroke 10,573,163
Stroke 10,657,200
Stroke 10,638,168
Stroke 10,640,120
Stroke 11,633,225
Stroke 11,635,272
Stroke 11,650,259
Stroke 11,651,187
Stroke 12,774,115
Stroke 12,754,168
Stroke 12,781,154
Stroke 12,851,188
Stroke 13,809,180
Stroke 13,736,264
Stroke 13,792,258
Stroke 13,852,278
Stroke 14,797,73
Stroke 14,913,79
Stroke 14,866,119
Stroke 14,864,362
Stroke 15,1022,61
Stroke 15,913,79
Stroke 15,944,121
Stroke 15,946,368
