label,x,y
Stroke 1,168,94
Stroke 1,23,258
Stroke 1,121,248
Stroke 1,177,296
Stroke 2,177,239
Stroke 2,161,437
Stroke 2,243,357
Stroke 2,787,349
Stroke 3,183,5
Stroke 3,169,199
Stroke 3,255,115
Stroke 3,831,118
Stroke 4,265,143
Stroke 4,358,157
Stroke 4,310,189
Stroke 4,310,346
Stroke 5,342,187
Stroke 5,333,309
Stroke 5,381,261
Stroke 5,528,261
Stroke 6,563,171
Stroke 6,556,286
Stroke 6,606,241
Stroke 6,691,245
Stroke 7,661,138
Stroke 7,736,150
Stroke 7,701,177
Stroke 7,700,286
Stroke 8,719,272
Stroke 8,662,331
Stroke 8,708,326
Stroke 8,731,350
Stroke 9,812,144
Stroke 9,736,150
Stroke 9,758,175
Stroke 9,758,286
Stroke 10,774,271
Stroke 10,718,330
Stroke 10,759,325
Stroke 10,787,349
