label,x,y
Stroke 1,34,179
Stroke 1,17,354
Stroke 1,98,287
Stroke 1,341,289
Stroke 2,135,21
Stroke 2,120,190
Stroke 2,200,125
Stroke 2,339,133
Stroke 3,290,0
Stroke 3,469,9
Stroke 3,360,65
Stroke 3,359,368
Stroke 4,422,72
Stroke 4,398,241
Stroke 4,483,172
Stroke 4,647,174
Stroke 5,614,4
Stroke 5,499,126
Stroke 5,587,119
Stroke 5,647,174
Stroke 6,614,4
Stroke 6,716,9
Stroke 6,667,52
Stroke 6,647,174
Stroke 7,810,5
Stroke 7,716,9
Stroke 7,762,53
Stroke 7,762,236
Stroke 8,794,213
Stroke 8,677,338
Stroke 8,763,332
Stroke 8,817,377
Stroke 9,810,5
Stroke 9,940,8
Stroke 9,852,59
Stroke 9,840,243
Stroke 10,896,205
Stroke 10,782,329
Stroke 10,864,325
Stroke 10,919,369
Stroke 11,972,191
Stroke 11,951,362
Stroke 11,1041,290
Stroke 11,1259,297
Stroke 12,979,5
Stroke 12,972,191
Stroke 12,1046,93
Stroke 12,1151,95
Stroke 13,1279,22
Stroke 13,1159,96
Stroke 13,1231,106
Stroke 13,1266,173
Stroke 14,1265,197
Stroke 14,1244,375
Stroke 14,1343,299
Stroke 14,1622,306
Stroke 15,1322,5
Stroke 15,1304,180
Stroke 15,1392,107
Stroke 15,1622,112
Stroke 16,1578,2
Stroke 16,1709,17
Stroke 16,1640,76
Stroke 16,1640,367
Stroke 17,1849,4
Stroke 17,1709,17
Stroke 17,1746,76
Stroke 17,1747,375
