label,x,y
Stroke 1,28,215
Stroke 1,15,366
Stroke 1,86,302
Stroke 1,297,309
Stroke 2,74,5
Stroke 2,58,157
Stroke 2,128,91
Stroke 2,314,97
Stroke 3,111,245
Stroke 3,233,254
Stroke 3,162,296
Stroke 3,157,362
Stroke 4,125,138
Stroke 4,232,155
Stroke 4,171,190
Stroke 4,171,251
Stroke 5,345,65
Stroke 5,266,163
Stroke 5,348,142
Stroke 5,490,244
Stroke 6,394,212
Stroke 6,296,317
Stroke 6,364,314
Stroke 6,405,348
Stroke 7,500,246
Stroke 7,412,349
Stroke 7,468,343
Stroke 7,515,381
Stroke 8,541,221
Stroke 8,530,392
Stroke 8,606,322
Stroke 8,860,328
Stroke 9,637,8
Stroke 9,554,150
Stroke 9,648,124
Stroke 9,873,258
Stroke 10,611,187
Stroke 10,720,193
Stroke 10,654,235
Stroke 10,654,400
