label,x,y
Stroke 1,53,189
Stroke 1,16,334
Stroke 1,96,258
Stroke 1,231,263
Stroke 2,35,53
Stroke 2,53,189
Stroke 2,102,154
Stroke 2,222,157
Stroke 3,232,197
Stroke 3,214,375
Stroke 3,310,300
Stroke 3,592,309
Stroke 4,247,3
Stroke 4,228,157
Stroke 4,324,91
Stroke 4,591,92
Stroke 5,336,201
Stroke 5,323,284
Stroke 5,381,249
Stroke 5,598,247
Stroke 6,329,111
Stroke 6,336,201
Stroke 6,388,164
Stroke 6,599,169
Stroke 7,541,0
Stroke 7,682,8
Stroke 7,610,67
Stroke 7,610,344
Stroke 8,824,7
Stroke 8,682,8
Stroke 8,720,68
Stroke 8,721,373
