label,x,y
Stroke 1,106,161
Stroke 1,15,254
Stroke 1,79,251
Stroke 1,119,280
Stroke 2,124,232
Stroke 2,113,353
Stroke 2,173,303
Stroke 2,349,308
Stroke 3,138,21
Stroke 3,157,124
Stroke 3,188,99
Stroke 3,405,104
Stroke 4,157,124
Stroke 4,237,124
Stroke 4,189,157
Stroke 4,183,292
Stroke 5,238,215
Stroke 5,220,283
Stroke 5,262,250
Stroke 5,404,247
Stroke 6,237,124
Stroke 6,238,215
Stroke 6,265,194
Stroke 6,399,197
Stroke 7,372,216
Stroke 7,335,348
Stroke 7,414,313
Stroke 7,553,375
Stroke 8,366,33
Stroke 8,496,42
Stroke 8,422,95
Stroke 8,404,247
Stroke 9,469,278
Stroke 9,539,286
Stroke 9,499,313
Stroke 9,497,374
Stroke 10,496,123
Stroke 10,450,241
Stroke 10,522,206
Stroke 10,694,259
Stroke 11,539,286
Stroke 11,590,290
Stroke 11,557,313
Stroke 11,553,375
Stroke 12,538,73
Stroke 12,558,144
Stroke 12,596,89
Stroke 12,714,79
Stroke 13,665,283
Stroke 13,590,290
Stroke 13,611,317
Stroke 13,604,379
Stroke 14,656,100
Stroke 14,789,112
Stroke 14,712,168
Stroke 14,705,381
