label,x,y
Stroke 1,47,220
Stroke 1,15,341
Stroke 1,88,274
Stroke 1,343,274
Stroke 2,29,94
Stroke 2,47,220
Stroke 2,89,184
Stroke 2,338,183
Stroke 3,383,145
Stroke 3,285,251
Stroke 3,360,248
Stroke 3,406,285
Stroke 4,414,226
Stroke 4,400,373
Stroke 4,475,310
Stroke 4,734,312
Stroke 5,413,9
Stroke 5,383,145
Stroke 5,479,98
Stroke 5,726,103
Stroke 6,536,117
Stroke 6,470,189
Stroke 6,525,188
Stroke 6,554,213
Stroke 7,528,245
Stroke 7,478,285
Stroke 7,535,281
Stroke 7,563,308
Stroke 8,639,208
Stroke 8,562,278
Stroke 8,627,274
Stroke 8,734,312
Stroke 9,573,194
Stroke 9,639,208
Stroke 9,630,191
Stroke 9,645,117
Stroke 10,835,35
Stroke 10,728,107
Stroke 10,784,117
Stroke 10,817,170
Stroke 11,805,259
Stroke 11,741,317
Stroke 11,786,324
Stroke 11,831,356
