label,x,y
Stroke 1,34,71
Stroke 1,20,233
Stroke 1,95,168
Stroke 1,343,171
Stroke 2,207,0
Stroke 2,190,118
Stroke 2,261,62
Stroke 2,496,74
Stroke 3,200,219
Stroke 3,183,373
Stroke 3,265,312
Stroke 3,498,317
Stroke 4,459,0
Stroke 4,599,8
Stroke 4,516,61
Stroke 4,498,317
Stroke 5,569,162
Stroke 5,548,246
Stroke 5,588,206
Stroke 5,733,204
Stroke 6,561,84
Stroke 6,569,162
Stroke 6,594,143
Stroke 6,734,145
Stroke 7,625,220
Stroke 7,604,375
Stroke 7,679,312
Stroke 7,937,336
Stroke 8,631,2
Stroke 8,606,136
Stroke 8,684,64
Stroke 8,919,73
Stroke 9,702,87
Stroke 9,822,95
Stroke 9,751,135
Stroke 9,752,297
Stroke 10,859,125
Stroke 10,773,214
Stroke 10,843,212
Stroke 10,876,238
Stroke 11,875,4
Stroke 11,1022,8
Stroke 11,937,67
Stroke 11,937,336
Stroke 12,1156,7
Stroke 12,1022,8
Stroke 12,1086,53
Stroke 12,1086,368
