label,x,y
Stroke 1,16,251
Stroke 1,99,271
Stroke 1,66,301
Stroke 1,61,376
Stroke 2,22,138
Stroke 2,107,157
Stroke 2,71,190
Stroke 2,68,253
Stroke 3,27,27
Stroke 3,112,47
Stroke 3,73,80
Stroke 3,73,144
Stroke 4,165,270
Stroke 4,99,271
Stroke 4,132,300
Stroke 4,125,376
Stroke 5,171,156
Stroke 5,107,157
Stroke 5,136,189
Stroke 5,134,258
Stroke 6,171,46
Stroke 6,112,47
Stroke 6,140,75
Stroke 6,137,143
Stroke 7,255,263
Stroke 7,165,270
Stroke 7,190,304
Stroke 7,184,375
Stroke 8,260,149
Stroke 8,171,156
Stroke 8,196,192
Stroke 8,192,258
Stroke 9,261,39
Stroke 9,171,46
Stroke 9,198,79
Stroke 9,193,139
