label,x,y
Stroke 1,40,201
Stroke 1,23,354
Stroke 1,106,291
Stroke 1,378,296
Stroke 2,53,2
Stroke 2,28,125
Stroke 2,118,64
Stroke 2,395,66
Stroke 3,129,170
Stroke 3,111,270
Stroke 3,164,223
Stroke 3,366,220
Stroke 4,122,86
Stroke 4,129,170
Stroke 4,171,147
Stroke 4,362,151
Stroke 5,395,195
Stroke 5,382,335
Stroke 5,459,280
Stroke 5,700,285
Stroke 6,411,5
Stroke 6,387,112
Stroke 6,460,56
Stroke 6,702,59
Stroke 7,483,90
Stroke 7,613,99
Stroke 7,539,149
Stroke 7,541,375
