label,x,y
Stroke 1,41,195
Stroke 1,16,264
Stroke 1,68,216
Stroke 1,151,220
Stroke 2,30,114
Stroke 2,41,195
Stroke 2,78,176
Stroke 2,151,217
Stroke 3,138,118
Stroke 3,150,252
Stroke 3,190,201
Stroke 3,228,203
Stroke 4,150,252
Stroke 4,131,386
Stroke 4,196,330
Stroke 4,411,331
Stroke 5,181,3
Stroke 5,138,118
Stroke 5,214,85
Stroke 5,474,160
Stroke 6,234,130
Stroke 6,225,252
Stroke 6,276,205
Stroke 6,413,207
Stroke 7,381,125
Stroke 7,462,142
Stroke 7,426,184
Stroke 7,411,331
Stroke 8,558,130
Stroke 8,462,142
Stroke 8,491,174
Stroke 8,495,377
Stroke 9,456,176
Stroke 9,544,187
Stroke 9,494,215
Stroke 9,495,377
Stroke 10,616,195
Stroke 10,547,275
Stroke 10,602,271
Stroke 10,630,297
Stroke 11,604,129
Stroke 11,706,132
Stroke 11,646,177
Stroke 11,647,366
Stroke 12,681,187
Stroke 12,667,295
Stroke 12,720,248
Stroke 12,902,253
