label,x,y
Stroke 1,33,59
Stroke 1,16,233
Stroke 1,102,165
Stroke 1,386,170
Stroke 2,207,0
Stroke 2,188,125
Stroke 2,266,64
Stroke 2,545,79
Stroke 3,200,203
Stroke 3,182,368
Stroke 3,270,303
Stroke 3,544,304
Stroke 4,500,7
Stroke 4,659,16
Stroke 4,569,84
Stroke 4,544,304
Stroke 5,613,131
Stroke 5,734,144
Stroke 5,667,184
Stroke 5,664,354
Stroke 6,706,211
Stroke 6,611,327
Stroke 6,676,314
Stroke 6,718,363
Stroke 7,718,20
Stroke 7,642,107
Stroke 7,701,98
Stroke 7,736,131
Stroke 8,754,172
Stroke 8,729,292
Stroke 8,792,244
Stroke 8,894,248
Stroke 9,862,263
Stroke 9,784,341
Stroke 9,842,337
Stroke 9,878,366
Stroke 10,871,99
Stroke 10,788,187
Stroke 10,850,180
Stroke 10,885,210
Stroke 11,845,7
Stroke 11,1017,20
Stroke 11,919,86
Stroke 11,878,366
