label,x,y
Stroke 1,131,47
Stroke 1,16,168
Stroke 1,100,155
Stroke 1,149,203
Stroke 2,149,214
Stroke 2,24,337
Stroke 2,108,322
Stroke 2,162,369
Stroke 3,273,212
Stroke 3,156,334
Stroke 3,239,329
Stroke 3,290,369
Stroke 4,276,54
Stroke 4,162,174
Stroke 4,243,166
Stroke 4,296,209
Stroke 5,328,62
Stroke 5,311,231
Stroke 5,387,167
Stroke 5,635,169
Stroke 6,437,3
Stroke 6,623,7
Stroke 6,523,62
Stroke 6,522,373
Stroke 7,738,87
Stroke 7,748,214
Stroke 7,654,172
Stroke 7,380,164
