label,x,y
Stroke 1,47,194
Stroke 1,15,317
Stroke 1,92,248
Stroke 1,191,246
Stroke 2,30,60
Stroke 2,47,194
Stroke 2,94,152
Stroke 2,200,155
Stroke 3,195,59
Stroke 3,209,195
Stroke 3,253,154
Stroke 3,350,156
Stroke 4,209,195
Stroke 4,177,316
Stroke 4,255,250
Stroke 4,342,247
Stroke 5,343,55
Stroke 5,358,194
Stroke 5,404,154
Stroke 5,529,154
Stroke 6,358,194
Stroke 6,329,314
Stroke 6,406,248
Stroke 6,525,247
Stroke 7,529,61
Stroke 7,543,201
Stroke 7,598,173
Stroke 7,704,170
Stroke 8,543,201
Stroke 8,512,310
Stroke 8,602,240
Stroke 8,704,239
