label,x,y
Stroke 1,15,15
Stroke 1,175,23
Stroke 1,78,89
Stroke 1,79,275
Stroke 2,116,240
Stroke 2,15,355
Stroke 2,91,352
Stroke 2,139,392
Stroke 3,200,53
Stroke 3,118,193
Stroke 3,189,172
Stroke 3,241,202
Stroke 4,200,53
Stroke 4,345,85
Stroke 4,264,143
Stroke 4,261,391
Stroke 5,364,35
Stroke 5,375,163
Stroke 5,423,130
Stroke 5,694,110
Stroke 6,375,163
Stroke 6,350,289
Stroke 6,423,225
Stroke 6,677,227
Stroke 7,485,143
Stroke 7,604,154
Stroke 7,532,202
Stroke 7,535,380
Stroke 8,669,20
Stroke 8,638,107
Stroke 8,695,60
Stroke 8,750,48
Stroke 9,638,107
Stroke 9,790,117
Stroke 9,698,174
Stroke 9,691,380
