label,x,y
Stroke 1,28,9
Stroke 1,14,168
Stroke 1,83,101
Stroke 1,331,104
Stroke 2,42,251
Stroke 2,30,406
Stroke 2,110,348
Stroke 2,363,348
Stroke 3,106,124
Stroke 3,106,214
Stroke 3,146,183
Stroke 3,350,189
Stroke 4,106,214
Stroke 4,94,309
Stroke 4,146,267
Stroke 4,342,260
Stroke 5,297,43
Stroke 5,388,55
Stroke 5,351,112
Stroke 5,350,189
Stroke 6,312,195
Stroke 6,442,197
Stroke 6,364,251
Stroke 6,363,348
Stroke 7,388,55
Stroke 7,480,60
Stroke 7,409,111
Stroke 7,399,189
