label,x,y
Stroke 1,29,116
Stroke 1,16,284
Stroke 1,97,218
Stroke 1,330,221
Stroke 2,247,7
Stroke 2,233,162
Stroke 2,314,98
Stroke 2,688,105
Stroke 3,264,265
Stroke 3,245,417
Stroke 3,323,355
Stroke 3,579,347
Stroke 4,304,125
Stroke 4,419,156
Stroke 4,346,171
Stroke 4,343,343
Stroke 5,431,247
Stroke 5,411,336
Stroke 5,461,287
Stroke 5,567,292
Stroke 6,419,156
Stroke 6,431,247
Stroke 6,464,221
Stroke 6,572,225
Stroke 7,535,238
Stroke 7,644,251
Stroke 7,582,288
Stroke 7,579,347
Stroke 8,545,137
Stroke 8,658,145
Stroke 8,591,183
Stroke 8,572,225
Stroke 9,646,35
Stroke 9,797,46
Stroke 9,710,108
Stroke 9,708,367
Stroke 10,744,150
Stroke 10,726,277
Stroke 10,792,226
Stroke 10,870,227
