label,x,y
Stroke 1,47,188
Stroke 1,14,310
Stroke 1,86,245
Stroke 1,330,241
Stroke 2,29,66
Stroke 2,47,188
Stroke 2,89,154
Stroke 2,279,156
Stroke 3,318,132
Stroke 3,226,221
Stroke 3,298,214
Stroke 3,330,241
Stroke 4,335,5
Stroke 4,318,132
Stroke 4,398,76
Stroke 4,824,84
Stroke 5,342,215
Stroke 5,329,374
Stroke 5,403,310
Stroke 5,843,315
Stroke 6,510,130
Stroke 6,407,241
Stroke 6,489,237
Stroke 6,537,276
Stroke 7,637,123
Stroke 7,530,240
Stroke 7,605,240
Stroke 7,650,271
Stroke 8,764,119
Stroke 8,653,239
Stroke 8,734,236
Stroke 8,780,276
