label,x,y
Stroke 1,119,42
Stroke 1,14,156
Stroke 1,91,153
Stroke 1,136,189
Stroke 2,130,209
Stroke 2,27,323
Stroke 2,101,320
Stroke 2,146,354
Stroke 3,135,13
Stroke 3,295,27
Stroke 3,203,91
Stroke 3,196,374
Stroke 4,340,278
Stroke 4,308,381
Stroke 4,384,326
Stroke 4,640,323
Stroke 5,342,208
Stroke 5,340,278
Stroke 5,385,244
Stroke 5,469,244
Stroke 6,329,25
Stroke 6,341,137
Stroke 6,386,101
Stroke 6,643,106
Stroke 7,341,137
Stroke 7,342,208
Stroke 7,390,174
Stroke 7,474,178
Stroke 8,474,135
Stroke 8,462,279
Stroke 8,538,217
Stroke 8,736,225
Stroke 9,596,7
Stroke 9,761,21
Stroke 9,666,93
Stroke 9,661,368
Stroke 10,809,172
Stroke 10,831,239
Stroke 10,754,231
Stroke 10,469,244
