label,x,y
Stroke 1,34,49
Stroke 1,16,232
Stroke 1,108,160
Stroke 1,401,164
Stroke 2,228,202
Stroke 2,209,378
Stroke 2,305,304
Stroke 2,592,309
Stroke 3,240,1
Stroke 3,215,131
Stroke 3,307,61
Stroke 3,599,73
Stroke 4,560,1
Stroke 4,720,6
Stroke 4,622,67
Stroke 4,619,367
Stroke 5,773,93
Stroke 5,657,218
Stroke 5,739,217
Stroke 5,797,254
Stroke 6,760,30
Stroke 6,888,74
Stroke 6,822,107
Stroke 6,823,360
Stroke 7,888,74
Stroke 7,880,246
Stroke 7,959,176
Stroke 7,1062,190
Stroke 8,1015,2
Stroke 8,1183,7
Stroke 8,1080,62
Stroke 8,1075,369
