label,x,y
Stroke 1,124,206
Stroke 1,16,329
Stroke 1,90,318
Stroke 1,145,366
Stroke 2,23,8
Stroke 2,188,8
Stroke 2,94,70
Stroke 2,91,232
Stroke 3,188,246
Stroke 3,163,353
Stroke 3,230,294
Stroke 3,445,296
Stroke 4,194,182
Stroke 4,188,246
Stroke 4,230,218
Stroke 4,445,215
Stroke 5,188,100
Stroke 5,194,182
Stroke 5,235,148
Stroke 5,443,149
Stroke 6,323,8
Stroke 6,222,105
Stroke 6,302,100
Stroke 6,344,143
Stroke 7,393,10
Stroke 7,554,22
Stroke 7,460,87
Stroke 7,458,374
