label,x,y
Stroke 1,34,164
Stroke 1,14,336
Stroke 1,88,275
Stroke 1,339,280
Stroke 2,48,23
Stroke 2,34,164
Stroke 2,101,106
Stroke 2,292,113
Stroke 3,317,99
Stroke 3,234,208
Stroke 3,314,192
Stroke 3,367,227
Stroke 4,345,49
Stroke 4,475,54
Stroke 4,401,107
Stroke 4,395,337
Stroke 5,343,274
Stroke 5,329,418
Stroke 5,402,357
Stroke 5,902,355
Stroke 6,479,3
Stroke 6,466,138
Stroke 6,538,79
Stroke 6,880,98
Stroke 7,567,207
Stroke 7,515,328
Stroke 7,595,287
Stroke 7,791,348
Stroke 8,601,195
Stroke 8,670,220
Stroke 8,640,238
Stroke 8,633,290
Stroke 9,631,98
Stroke 9,601,195
Stroke 9,658,153
Stroke 9,820,224
Stroke 10,670,220
Stroke 10,714,225
Stroke 10,688,242
Stroke 10,681,316
Stroke 11,766,221
Stroke 11,714,225
Stroke 11,732,246
Stroke 11,724,328
Stroke 12,766,221
Stroke 12,841,233
Stroke 12,800,270
Stroke 12,791,348
Stroke 13,843,36
Stroke 13,989,48
Stroke 13,906,108
Stroke 13,906,355
