label,x,y
Stroke 1,78,168
Stroke 1,17,328
Stroke 1,114,283
Stroke 1,362,375
Stroke 2,117,5
Stroke 2,239,28
Stroke 2,184,73
Stroke 2,181,305
Stroke 3,368,9
Stroke 3,239,28
Stroke 3,277,77
Stroke 3,271,336
Stroke 4,340,73
Stroke 4,353,189
Stroke 4,393,156
Stroke 4,483,162
Stroke 5,353,189
Stroke 5,328,302
Stroke 5,397,245
Stroke 5,578,247
Stroke 6,553,124
Stroke 6,457,220
Stroke 6,533,218
Stroke 6,578,247
Stroke 7,526,4
Stroke 7,675,14
Stroke 7,592,82
Stroke 7,590,372
Stroke 8,623,149
Stroke 8,725,160
Stroke 8,672,196
Stroke 8,673,372
Stroke 9,741,10
Stroke 9,670,100
Stroke 9,731,102
Stroke 9,778,144
Stroke 10,836,66
Stroke 10,739,195
Stroke 10,824,176
Stroke 10,904,237
Stroke 11,847,5
Stroke 11,1007,15
Stroke 11,915,80
Stroke 11,910,369
